tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt0017660,short,The Banker's Daughter,The Banker's Daughter,0,1927,\N,7,"Animation,Comedy,Short",nm0000370,\N,6.2,35
tt0017662,movie,Barbed Wire,Barbed Wire,0,1927,\N,79,"Drama,Romance,War","nm0498174,nm0830249","nm0128991,nm0498174,nm0299154",7.0,273
tt0017663,movie,Batalla de damas,Batalla de damas,0,1928,\N,\N,\N,"nm0345997,nm0921244","nm0345997,nm0780107,nm0881870",6.4,15
tt0017664,short,The Battle of the Century,The Battle of the Century,0,1927,\N,19,"Comedy,Short","nm0115669,nm0564970","nm0907778,nm0730018",7.1,1668
tt0017667,movie,The Beloved Rogue,The Beloved Rogue,0,1927,\N,99,"Adventure,Drama,History",nm0189076,"nm0075960,nm0547938,nm0031033,nm0000858",7.0,979
tt0017668,movie,Berlin: Symphony of Metropolis,Berlin - Die Sinfonie der Großstadt,0,1927,\N,65,Documentary,nm0752193,"nm0562346,nm0752193,nm0005713",7.6,5106
tt0017671,movie,Between Dangers,Between Dangers,0,1927,\N,54,"Drama,Western",nm0861703,"nm0168031,nm0861703",5.3,24
tt0017673,movie,Bigamie,Bigamie,0,1927,\N,71,Drama,nm0818423,nm0321973,3.8,18
tt0017676,movie,Bitter Apples,Bitter Apples,0,1927,\N,60,"Drama,Romance",nm0398464,"nm0569805,nm0398464",7.4,32
tt0017682,movie,Blazing Days,Blazing Days,0,1927,\N,50,"Drama,Western",nm0943758,"nm0753249,nm0384616,nm0687741",5.0,40
tt0017683,movie,Blighty,Blighty,0,1927,\N,\N,"Drama,War",nm0116103,"nm0568563,nm0598749,nm0822627",6.1,19
tt0017685,movie,Blonde or Brunette,Blonde or Brunette,0,1927,\N,60,"Comedy,Romance",nm0744514,"nm0547938,nm0002209",6.1,22
tt0017687,movie,The Blood Ship,The Blood Ship,0,1927,\N,70,Drama,nm0782707,"nm0617202,nm0819748",6.6,68
tt0017688,movie,Blood Will Tell,Blood Will Tell,0,1927,\N,50,"Action,Adventure,Drama",nm0283597,"nm0304321,nm0119378",6.4,19
tt0017692,movie,The Border Cavalier,The Border Cavalier,0,1927,\N,50,"Drama,Western",nm0943758,"nm0103024,nm0225458",5.6,31
tt0017698,movie,Breakfast at Sunrise,Breakfast at Sunrise,0,1927,\N,62,"Comedy,Romance",nm0820461,"nm0208691,nm0083215,nm0881148",7.4,29
tt0017701,movie,The Broadway Drifter,The Broadway Drifter,0,1927,\N,\N,\N,nm0568534,nm0490660,6.7,20
tt0017703,movie,Broadway Nights,Broadway Nights,0,1927,\N,72,"Drama,Romance",nm0102264,"nm0176713,nm0357028,nm0396876",5.1,56
tt0017706,short,Broke in China,Broke in China,0,1927,\N,20,"Comedy,Short",nm0166836,"nm0317319,nm0422135,nm0566745,nm0595655,nm1094396",5.7,78
tt0017707,movie,The Broken Gate,The Broken Gate,0,1927,\N,60,\N,nm0570985,"nm0396416,nm0622435",5.7,19
tt0017714,movie,The Bugle Call,The Bugle Call,0,1927,\N,60,"Adventure,Drama",nm0781292,"nm0369036,nm0369038,nm0522674,nm0837989",5.7,20
tt0017715,movie,Bulat-Batyr,Bulat-Batyr,0,1928,\N,\N,"Drama,History",nm0850432,"nm10817370,nm0850432,nm0953515",5.0,19
tt0017724,movie,Cabaret,Cabaret,0,1927,\N,70,"Crime,Drama",nm0897085,"nm0176713,nm0205244,nm0306731",1.7,10
tt0017726,movie,Café Elektric,Café Elektric,0,1927,\N,91,Drama,nm0879802,"nm0278900,nm0045553",6.2,191
tt0017727,movie,California,California,0,1927,\N,50,"Drama,Western",nm0886754,"nm0014703,nm0191956,nm0204608,nm0477437",5.3,16
tt0017729,short,Call of the Cuckoo,Call of the Cuckoo,0,1927,\N,17,"Comedy,Short",nm0115669,"nm0907778,nm0564970,nm0730018",5.9,733
tt0017730,movie,The Callahans and the Murphys,The Callahans and the Murphys,0,1927,\N,70,"Comedy,Drama",nm0384276,"nm0547966,nm0635841,nm0817809",5.3,17
tt0017731,movie,Camille,Camille,0,1926,\N,108,"Drama,Romance",nm0629243,"nm0241414,nm0208691,nm0547938,nm0697880,nm0819546",5.3,58
tt0017735,movie,Captain Salvation,Captain Salvation,0,1927,\N,87,"Drama,Romance",nm0731910,"nm0192325,nm0908637,nm0173303",6.9,374
tt0017736,movie,The Loves of Casanova,Casanova,0,1927,\N,132,"Biography,Drama",nm0901502,"nm0266183,nm0610620,nm0901502",7.1,285
tt0017738,movie,Casey at the Bat,Casey at the Bat,0,1927,\N,68,"Action,Comedy,Sport",nm0108519,"nm0877318,nm0108519,nm0606878,nm0299154,nm0164783,nm0375500,nm0857203",5.7,45
tt0017739,movie,The Cat and the Canary,The Cat and the Canary,0,1927,\N,108,"Comedy,Horror,Mystery",nm0501902,"nm0929616,nm0384616,nm0169879,nm0031033,nm0002771",7.1,3772
tt0017742,movie,Chain Lightning,Chain Lightning,0,1927,\N,60,"Drama,Western",nm0385171,"nm0783541,nm0385171,nm0102167",4.3,27
tt0017743,movie,Chang: A Drama of the Wilderness,Chang: A Drama of the Wilderness,0,1927,\N,69,"Adventure,Documentary,Drama","nm0178260,nm0774325","nm0008280,nm0178260,nm0774325",6.8,1239
tt0017744,short,Charleston Parade,Sur un air de Charleston,0,1927,\N,17,"Sci-Fi,Short",nm0719756,"nm0148568,nm0504562",5.9,758
tt0017747,movie,The Cheerful Fraud,The Cheerful Fraud,0,1926,\N,70,"Adventure,Comedy,Romance",nm0782682,"nm0115022,nm0857710,nm0419265,nm0591791,nm0782682,nm0853042",4.6,37
tt0017748,movie,Man from the Restaurant,Chelovek iz restorana,0,1927,\N,62,Drama,nm0698839,"nm2182683,nm0698839,nm0503070",7.1,159
tt0017750,movie,Chicago,Chicago,0,1927,\N,105,"Comedy,Crime,Drama",nm0882160,"nm0914362,nm0168829,nm0469166",7.3,637
tt0017751,movie,Children of Divorce,Children of Divorce,0,1927,\N,70,"Drama,Romance","nm0515979,nm0903049","nm0425924,nm0820700,nm0521002,nm0510024,nm0404164",6.5,518
tt0017752,movie,The Chinese Parrot,The Chinese Parrot,0,1927,\N,70,Mystery,nm0501902,"nm0081788,nm0018470,nm0031033",5.7,34
tt0017755,movie,The City Gone Wild,The City Gone Wild,0,1927,\N,60,"Crime,Drama,Romance",nm0190516,"nm0299153,nm0299154,nm0542534",5.9,17
tt0017757,movie,The Claw,The Claw,0,1927,\N,54,Drama,nm0646058,"nm0517786,nm0830868",6.7,29
tt0017760,movie,Closed Gates,Closed Gates,0,1927,\N,60,Drama,nm0005847,"nm0346843,nm0497804",4.4,12
tt0017764,movie,Colleen,Colleen,0,1927,\N,60,Comedy,nm0175410,nm0269679,5.3,12
tt0017765,movie,College,College,0,1927,\N,66,"Comedy,Drama,Sport","nm0395023,nm0000036","nm0361882,nm0289381",6.9,5811
tt0017766,movie,The College Hero,The College Hero,0,1927,\N,54,"Comedy,Romance",nm0485943,nm0397963,4.9,39
tt0017767,movie,The College Widow,The College Widow,0,1927,\N,67,"Comedy,Romance",nm0562845,"nm0011748,nm0418772,nm0590361,nm0774539",5.4,18
tt0017768,movie,Combat,Combat,0,1927,\N,60,Adventure,nm0382441,nm0490660,4.4,12
tt0017771,movie,El conde de Maravillas,El conde de Maravillas,0,1927,\N,\N,"Drama,History",nm0118272,"nm0118272,nm0241416,nm0286547",5.0,11
tt0017772,movie,La condesa María,La condesa María,0,1928,\N,81,"Drama,Romance",nm0674398,"nm0140238,nm0524001,nm0674398,nm0687402",5.9,25
tt0017773,movie,Confetti,Confetti,0,1928,\N,72,"Drama,Romance",nm0194031,"nm0283976,nm0298828",4.8,10
tt0017774,movie,Convoy,Convoy,0,1927,\N,80,"Drama,War","nm0102264,nm0578985","nm0285218,nm0325135",5.1,15
tt0017775,short,The Seashell and the Clergyman,La coquille et le clergyman,0,1928,\N,40,"Drama,Fantasy,Short",nm0241273,"nm0037625,nm0241273",7.0,2437
tt0017776,movie,The Country Doctor,The Country Doctor,0,1927,\N,80,Drama,nm0432216,"nm0228693,nm0286728,nm0656264",6.7,17
tt0017778,movie,The Cradle Snatchers,The Cradle Snatchers,0,1927,\N,59,Comedy,nm0001328,"nm0556945,nm0593628,nm0575427",6.1,114
tt0017779,movie,The Crimson Flash,The Crimson Flash,0,1927,\N,\N,"Action,Adventure",nm0372609,"nm0298320,nm0336654",4.1,19
tt0017788,movie,Cyclone of the Range,Cyclone of the Range,0,1927,\N,50,"Drama,Western",nm0209458,nm0236980,7.1,17
tt0017789,movie,Make Up,Da hält die Welt den Atem an,0,1927,\N,85,Drama,nm0059648,"nm0471057,nm0881870",6.2,8
tt0017793,movie,Daring Deeds,Daring Deeds,0,1927,\N,60,Comedy,nm0941562,nm0701557,5.0,21
tt0017794,short,Daze of the West,Daze of the West,0,1927,\N,\N,"Comedy,Short,Western",nm0943758,"nm0075318,nm0257484",5.8,22
tt0017796,movie,Death Valley,Death Valley,0,1927,\N,60,"Drama,Western",nm0694260,nm0920384,6.1,15
tt0017802,movie,Desert Dust,Desert Dust,0,1927,\N,50,"Drama,Western",nm0943758,"nm0075318,nm0103024",4.5,36
tt0017804,movie,The Desert of the Lost,The Desert of the Lost,0,1927,\N,58,"Action,Adventure,Drama",nm0861703,"nm0168031,nm0861703",5.7,40
tt0017805,movie,The Desired Woman,The Desired Woman,0,1927,\N,70,"Adventure,Drama,Romance",nm0002031,"nm0953123,nm0170401",4.0,34
tt0017806,movie,The Devil Dancer,The Devil Dancer,0,1927,\N,73,"Drama,Romance",nm0629243,"nm0381152,nm0002316,nm0562372",4.9,73
tt0017809,movie,The Girl with the Hat Box,Devushka s korobkoy,0,1927,\N,60,"Comedy,Drama,Romance",nm0055823,"nm0792752,nm0877201",7.1,866
tt0017811,movie,The Dice Woman,The Dice Woman,0,1926,\N,75,"Action,Adventure,Comedy",nm0226992,nm0372698,2.5,23
tt0017812,movie,Dirnentragödie,Dirnentragödie,0,1927,\N,85,Drama,nm0706753,"nm0105878,nm1060227,nm0375350",6.6,120
tt0017813,short,Do Detectives Think?,Do Detectives Think?,0,1927,\N,19,"Comedy,Short",nm0347451,"nm0907778,nm0730018",6.8,1245
tt0017816,short,Dog Gone It,Dog Gone It,0,1926,\N,\N,"Animation,Comedy,Family",nm0487237,nm0487237,4.9,23
tt0017822,movie,The Dove,The Dove,0,1927,\N,90,"Adventure,Drama,Romance",nm0922327,"nm0533102,nm0810290,nm0922327,nm0064595",6.4,111
tt0017823,movie,The Down Grade,The Down Grade,0,1927,\N,50,"Action,Adventure",nm0404431,nm0728628,6.6,21
tt0017825,movie,Downhill,Downhill,0,1927,\N,110,"Adventure,Drama,Thriller",nm0000033,"nm0171887,nm0637040,nm0822627",6.0,3443
tt0017826,movie,Doña Juana,Doña Juana,0,1928,\N,\N,Drama,nm0194492,"nm0049462,nm0194492,nm0210385",6.6,9
tt0017828,short,Drama Deluxe,Drama Deluxe,0,1927,\N,20,"Comedy,Short",nm0851537,nm0851537,4.7,12
tt0017829,movie,Dress Parade,Dress Parade,0,1927,\N,72,"Drama,Romance",nm0187981,"nm1108768,nm0234608,nm0322034,nm0469166,nm1111252",7.5,117
tt0017831,movie,Driven from Home,Driven from Home,0,1927,\N,70,Drama,nm0949648,"nm0382475,nm0384248,nm0717281",6.3,11
tt0017832,movie,The Drop Kick,The Drop Kick,0,1927,\N,62,"Drama,Sport",nm0916224,"nm0116693,nm0242802",5.4,300
tt0017835,movie,A Modern Du Barry,Eine Dubarry von heute,0,1926,\N,\N,Drama,nm0466099,nm0083742,4.1,27
tt0017836,short,Duck Soup,Duck Soup,0,1927,\N,20,"Comedy,Short",nm0347451,"nm0420176,nm0907778",6.5,1154
tt0017839,movie,Two Days,Dva dnya,0,1927,\N,60,Drama,nm0830697,nm0493960,7.0,96
tt0017841,movie,"East Side, West Side","East Side, West Side",0,1927,\N,92,"Drama,Romance,Sport",nm0245385,"nm0726346,nm0245385",7.1,181
tt0017843,movie,Easy Virtue,Easy Virtue,0,1928,\N,80,"Drama,Romance,Thriller",nm0000033,"nm0002021,nm0822627",5.4,3335
tt0017844,movie,Seeds of Freedom,Yego prevoskhoditelstvo,0,1928,\N,76,Drama,nm0742914,"nm0742916,nm0835224",6.3,35
tt0017847,short,Empty Socks,Empty Socks,0,1927,\N,6,"Animation,Comedy,Short","nm0000370,nm0412650",\N,6.1,113
tt0017850,movie,The Enemy,The Enemy,0,1927,\N,90,"Drama,Romance,War",nm0629243,"nm0173303,nm0325135,nm0426515,nm0689638",7.5,145
tt0017855,short,Eve's Love Letters,Eve's Love Letters,0,1927,\N,22,"Comedy,Short",nm0564970,nm0491048,6.3,129
tt0017858,movie,Eyes of the Totem,Eyes of the Totem,0,1927,\N,81,Drama,nm0886754,"nm0225730,nm0561699",6.5,42
tt0017859,movie,Face Value,Face Value,0,1927,\N,50,"Drama,Romance",nm0282984,nm0346843,5.9,27
tt0017860,movie,The Fair Co-Ed,The Fair Co-Ed,0,1927,\N,71,Comedy,nm0939992,"nm0011748,nm0267868,nm0547966,nm0604526",5.8,764
tt0017863,movie,Fangs of Destiny,Fangs of Destiny,0,1927,\N,58,"Action,Drama,Western",nm0665737,"nm0604679,nm0103024",2.1,23
tt0017865,movie,Fashions for Women,Fashions for Women,0,1927,\N,70,"Comedy,Drama,Romance",nm0002188,"nm0881148,nm0035543,nm0545401,nm0372698,nm0299154,nm0542534,nm0547938",3.7,42
tt0017866,movie,Fast and Furious,Fast and Furious,0,1927,\N,60,"Comedy,Sport",nm0114266,"nm0134252,nm0219666,nm0906080",5.3,61
tt0017868,short,Felix the Cat Dines and Pines,Felix the Cat Dines and Pines,0,1927,\N,10,"Animation,Comedy,Short",nm0582250,\N,6.2,146
tt0017869,short,Felix the Cat Switches Witches,Felix the Cat Switches Witches,0,1927,\N,7,"Animation,Comedy,Horror",nm0582250,\N,6.6,112
tt0017870,short,Woos Whoopee,Woos Whoopee,0,1928,\N,7,"Animation,Comedy,Family",nm0582250,\N,6.5,273
tt0017871,short,Felix in Hollywood,Felix in Hollywood,0,1923,\N,9,"Animation,Comedy,Short",nm0582250,"nm0838273,nm0582250",6.5,1090
tt0017877,movie,The Fighting Eagle,The Fighting Eagle,0,1927,\N,70,"Drama,Romance",nm0187981,"nm0236279,nm0234608,nm0469166",6.2,92
tt0017882,movie,The Final Extra,The Final Extra,0,1927,\N,60,"Action,Crime,Drama",nm0003373,"nm0164009,nm0840077",6.9,30
tt0017883,movie,Finger Prints,Finger Prints,0,1927,\N,70,"Comedy,Crime",nm0045800,"nm0733907,nm0048305,nm0163902",5.3,24
tt0017885,movie,"Fireman, Save My Child","Fireman, Save My Child",0,1927,\N,60,Comedy,nm0840042,"nm0108519,nm0313888",4.0,13
tt0017886,movie,The First Auto,The First Auto,0,1927,\N,75,"Comedy,Drama",nm0215877,"nm0953123,nm0170401,nm0418772",6.3,357
tt0017887,movie,The First Night,The First Night,0,1927,\N,\N,Comedy,nm0861703,"nm0756226,nm0795703",5.2,12
tt0017888,movie,Fjeldeventyret,Fjeldeventyret,0,1927,\N,108,"Drama,Romance",nm0801805,nm1171651,5.5,9
tt0017889,short,Flaming Fathers,Flaming Fathers,0,1927,\N,25,"Comedy,Short","nm0491048,nm0564970","nm0564970,nm0730018",7.0,51
tt0017891,movie,The Flight Commander,The Flight Commander,0,1927,\N,75,"Adventure,Drama",nm0002061,"nm0166619,nm3088340",5.5,23
tt0017893,short,Flying Elephants,Flying Elephants,0,1928,\N,17,"Comedy,Short","nm0124918,nm0730018","nm0487237,nm0730018,nm0907778",5.9,794
tt0017894,movie,Flying Luck,Flying Luck,0,1927,\N,60,Comedy,nm0713163,"nm0052217,nm0394524,nm0673585,nm0852864",6.3,39
tt0017895,movie,The Flying U Ranch,The Flying U Ranch,0,1927,\N,50,"Drama,Western",nm0209458,"nm0801575,nm0236980",1.3,22
tt0017896,short,A Ziegfeld Midnight Frolic,A Ziegfeld Midnight Frolic,0,1929,\N,15,"Music,Short",nm0763798,\N,5.9,45
tt0017898,movie,For the Love of Mike,For the Love of Mike,0,1927,\N,75,"Drama,Romance",nm0001008,"nm0371770,nm0588505,nm0606106",4.8,92
tt0017899,movie,For the Term of His Natural Life,For the Term of His Natural Life,0,1927,\N,101,"Adventure,Crime,Drama",nm0206031,"nm0164888,nm0206031",5.9,146
tt0017902,movie,Foreign Devils,Foreign Devils,0,1927,\N,50,"Action,Drama,History",nm0886754,"nm0014703,nm0191956,nm0477437",4.4,20
tt0017905,movie,Girls for Sale!,Das Frauenhaus von Rio,0,1927,\N,60,Drama,"nm0689455,nm0826094","nm0689455,nm0415167,nm0530731",6.4,18
tt0017910,movie,Further Adventures of a Flag Officer,Further Adventures of a Flag Officer,0,1927,\N,\N,Adventure,nm0446054,"nm0178057,nm0238652",1.3,19
tt0017911,movie,Sealed Lips,Förseglade läppar,0,1927,\N,91,\N,nm0596410,nm0581721,6.2,22
tt0017912,movie,The Masked Mannequin,Der Fürst von Pappenheim,0,1927,\N,\N,\N,nm0251456,"nm0036445,nm0045310,nm0509510",6.7,12
tt0017913,movie,Galloping Fury,Galloping Fury,0,1927,\N,60,"Drama,Western",nm0247484,"nm0477437,nm0823837,nm0715723",3.0,24
tt0017916,short,Galloping Justice,Galloping Justice,0,1927,\N,\N,"Short,Western",nm0943758,nm0687741,5.6,11
tt0017917,movie,The Garden of Allah,The Garden of Allah,0,1927,\N,96,"Drama,Romance",nm0002271,"nm0114212,nm0325135,nm0382562",6.7,28
tt0017918,movie,The Gaucho,The Gaucho,0,1927,\N,95,"Adventure,Romance",nm0428059,nm0001196,7.0,396
tt0017919,movie,The Gay Defender,The Gay Defender,0,1927,\N,70,"Drama,Romance",nm0478441,"nm0365222,nm0428177,nm0542534,nm0547938,nm0591791,nm0707197",5.6,18
tt0017921,movie,The Gay Retreat,The Gay Retreat,0,1927,\N,60,"Comedy,War",nm0831577,"nm0102167,nm0175902,nm0550863,nm0602839,nm0744954,nm0747844",3.4,23
tt0017923,movie,Das Geheimnis des Abbe X,Das Geheimnis des Abbe X,0,1927,\N,65,Drama,"nm0104948,nm0226189",nm0226189,5.2,19
tt0017925,movie,The General,The General,0,1926,\N,78,"Action,Adventure,Comedy","nm0115669,nm0000036","nm0000036,nm0115669,nm0090213,nm0807667,nm0685904,nm0809548",8.1,105328
tt0017926,movie,A Gentleman of Paris,A Gentleman of Paris,0,1927,\N,65,Comedy,nm0195496,"nm0322227,nm0395170,nm0542534,nm0819546",6.7,56
tt0017928,movie,Get Your Man,Get Your Man,0,1927,\N,63,"Comedy,Romance",nm0002188,"nm0494964,nm0521002,nm0547938,nm0894579",6.4,339
tt0017929,movie,Getting Gertie's Garter,Getting Gertie's Garter,0,1927,\N,74,Comedy,nm0394399,"nm0172812,nm0307819,nm0394479,nm0556814,nm0932328",6.9,99
tt0017930,movie,Der Geisterzug,Der Geisterzug,0,1927,\N,71,Crime,nm0902006,"nm0725965,nm0487208,nm0726542,nm0897109",6.8,82
tt0017934,movie,The Girl from Chicago,The Girl from Chicago,0,1927,\N,70,"Action,Crime,Drama",nm0258015,"nm0733907,nm0048305",6.2,17
tt0017935,movie,The Girl from Everywhere,The Girl from Everywhere,0,1927,\N,45,"Action,Comedy,Romance",nm0166836,"nm0810256,nm0566745,nm0317319,nm0114964",7.4,28
tt0017936,movie,The Girl in the Pullman,The Girl in the Pullman,0,1927,\N,60,Comedy,nm0448915,"nm0172812,nm0932328",7.4,78
tt0017937,movie,Giuli,Giuli,0,1927,\N,70,"Drama,Romance","nm0701076,nm0790828","nm0032782,nm0435563,nm0701076,nm0790828",6.2,29
tt0017938,short,The Three-Sided Mirror,La glace à trois faces,0,1927,\N,38,"Drama,Romance,Short",nm0258477,"nm0258477,nm0603008",6.9,1022
tt0017941,short,Gold Digger of Weepah,Gold Digger of Weepah,0,1927,\N,21,"Comedy,Short",nm0250034,"nm0317319,nm0566745,nm0595655,nm0810256",8.3,11
tt0017944,short,The Golf Nut,The Golf Nut,0,1927,\N,22,"Comedy,Short",nm0250034,"nm0317319,nm0566745,nm0595655,nm0720805,nm0926171",5.7,87
tt0017946,movie,Good Time Charley,Good Time Charley,0,1927,\N,70,Drama,nm0002031,"nm0953123,nm0205244,nm0170401,nm0290275,nm0418772",5.4,46
tt0017947,movie,The Gorilla,The Gorilla,0,1927,\N,80,"Horror,Thriller",nm0763453,"nm0090213,nm0169879,nm0493836,nm1185662,nm0817809",6.5,63
tt0017949,short,Great Guns,Great Guns!,0,1927,\N,7,"Animation,Comedy,Short",nm0000370,\N,6.1,347
tt0017952,movie,Das Mädchen mit den fünf Nullen,Das Mädchen mit den fünf Nullen,0,1927,\N,97,Comedy,nm0076779,nm0049462,7.2,24
tt0017954,movie,The Great Leap,"Der große Sprung - Eine unwahrscheinliche, aber bewegte Geschichte",0,1927,\N,112,"Adventure,Comedy",nm0266691,nm0266691,6.1,175
tt0017956,movie,Gun Gospel,Gun Gospel,0,1927,\N,70,"Drama,Western",nm0113693,"nm0389130,nm0413821,nm0752514",4.8,16
tt0017957,short,Gun Justice,Gun Justice,0,1927,\N,\N,"Short,Western",nm0943758,nm0075318,6.8,21
tt0017958,movie,Ham and Eggs at the Front,Ham and Eggs at the Front,0,1927,\N,60,"Comedy,War",nm0215877,"nm0953123,nm0823523,nm0227062",5.2,49
tt0017960,movie,Hans engelska fru,Hans engelska fru,0,1927,\N,150,Drama,nm0596410,nm0581721,6.1,28
tt0017961,movie,Happiness,Schaste,0,1935,\N,95,"Comedy,Drama",nm0575963,nm0575963,7.3,1272
tt0017962,movie,Hard Fists,Hard Fists,0,1927,\N,50,"Drama,Western",nm0943758,"nm0075318,nm0517786,nm0687741",4.8,28
tt0017964,short,Harem Scarem,Oswald the Lucky Rabbit: Harem Scarem,0,1928,\N,7,"Animation,Comedy,Short",nm0000370,\N,6.2,43
tt0017967,short,Hats Off,Hats Off,0,1927,\N,20,"Comedy,Short",nm0946756,nm0907778,7.1,156
tt0017968,short,The Haunted Homestead,The Haunted Homestead,0,1927,\N,\N,"Short,Western",nm0943758,nm0420203,5.8,18
tt0017970,movie,Hawk of the Hills,Hawk of the Hills,0,1927,\N,200,"Action,Drama,Western",nm0071560,nm0336654,6.0,21
tt0017973,movie,The Heart of Maryland,The Heart of Maryland,0,1927,\N,60,"Action,Drama,Romance",nm0045800,"nm0067584,nm0048305",5.5,27
tt0017976,movie,The Heart of the Yukon,The Heart of the Yukon,0,1927,\N,70,Adventure,nm0886754,"nm0561699,nm0886754",4.8,21
tt0017979,movie,The Private Life of Helen of Troy,The Private Life of Helen of Troy,0,1927,\N,87,"Action,Adventure,Comedy",nm0466099,"nm0259850,nm0792845,nm0933133,nm0240534,nm0732452",5.7,99
tt0017990,movie,Hidden Aces,Hidden Aces,0,1927,\N,62,Action,nm0593392,nm0622435,6.1,27
tt0017995,movie,Hills of Kentucky,Hills of Kentucky,0,1927,\N,70,"Action,Adventure,Drama",nm0107854,"nm0949130,nm0163902",5.9,48
tt0017998,movie,Fanny Hawthorne,Hindle Wakes,0,1927,\N,120,"Drama,Romance",nm0002061,"nm0396475,nm0767701",7.3,313
tt0017999,short,Hipnotismo ao Domicílio,Hipnotismo ao Domicílio,0,1927,\N,19,Short,nm0274425,\N,4.6,7
tt0018007,short,The Home Trail,The Home Trail,0,1927,\N,\N,"Drama,Short,Western",nm0943758,nm0593671,6.7,22
tt0018008,short,The Honorable Mr. Buggs,The Honorable Mr. Buggs,0,1927,\N,20,"Comedy,Short",nm0413164,"nm0057456,nm0077776,nm0124918,nm0332531,nm0491048",6.1,30
tt0018011,movie,Horse Shoes,Horse Shoes,0,1927,\N,60,Comedy,nm0115669,"nm0052217,nm0394524",6.2,24
tt0018012,short,The Horse Trader,The Horse Trader,0,1927,\N,20,"Short,Western",nm0943758,nm0726991,6.1,26
tt0018013,movie,Die Hose,Die Hose,0,1927,\N,\N,Comedy,nm0067033,"nm0776456,nm0827975",5.8,42
tt0018014,movie,Hotel Imperial,Hotel Imperial,0,1927,\N,85,"Drama,War",nm0830249,"nm0083742,nm0299154,nm0562372",6.7,295
tt0018016,movie,Hula,Hula,0,1927,\N,64,"Drama,Romance",nm0281808,"nm0026639,nm0230568,nm0756226,nm0547938,nm0903098",6.3,359
tt0018017,movie,Huntingtower,Huntingtower,0,1927,\N,72,"Action,Adventure,Drama",nm0669260,"nm0117955,nm0926417",6.6,16
tt0018018,movie,Husband Hunters,Husband Hunters,0,1927,\N,50,"Comedy,Drama,Romance",nm0012317,"nm0111564,nm0795703",6.6,30
tt0018022,movie,If I Were Single,If I Were Single,0,1927,\N,70,"Comedy,Romance",nm0215877,"nm0520501,nm0413711",6.3,21
tt0018024,movie,In Old Kentucky,In Old Kentucky,0,1927,\N,70,Drama,nm0821472,"nm0014703,nm0191956,nm0206801,nm0513858,nm0794298,nm0950224",5.4,17
tt0018028,movie,Irish Hearts,Irish Hearts,0,1927,\N,60,Comedy,nm0005738,"nm0953123,nm0048305,nm0580648",2.2,35
tt0018030,movie,Is Zat So?,Is Zat So?,0,1927,\N,70,Comedy,nm0337586,"nm0322299,nm0845945,nm0458934",4.3,13
tt0018032,movie,The Isle of Sunken Gold,The Isle of Sunken Gold,0,1927,\N,\N,Adventure,nm0916125,\N,6.0,18
