nconst	tconst
nm0405677	tt0445620
nm0005508	tt0106582
nm0005508	tt0098384
nm1539292	tt0333766
nm1133509	tt0264761
nm0534249	tt0111127
nm0534249	tt0119008
nm1026599	tt0118708
nm1026599	tt0338466
nm1026599	tt0295427
nm1026599	tt1836944
nm0002841	tt20201748
nm0002841	tt12731980
nm0002841	tt2291540
nm0005379	tt0119013
nm1052162	tt0482606
nm1052162	tt3286052
nm1052162	tt1285009
nm1052162	tt10229558
nm0056770	tt0449467
nm0056770	tt9362930
nm0056770	tt1127180
nm0056770	tt1206885
nm4051169	tt5834262
nm4051169	tt1972571
nm4051169	tt1712192
nm11413566	tt1073241
nm11413566	tt0986263
nm11413566	tt1226774
nm0000305	tt0096438
nm0955672	tt0101640
nm2065806	tt0264508
nm0156320	tt0462519
nm0156320	tt0050766
nm2169088	tt0756683
nm0428751	tt0107387
nm9706612	tt0827503
nm9706612	tt4728338
nm5468883	tt2309021
nm8747929	tt5726616
nm2356415	tt1934231
nm0356251	tt0118928
nm0356251	tt0084787
nm0356251	tt0116277
nm16738352	tt19637052
nm16738352	tt16539454
nm0911486	tt0070735
nm0911486	tt0110442
nm0911486	tt0108160
nm0911486	tt0097815
nm0408196	tt0089092
nm1472579	tt17163970
nm1472579	tt0120630
nm1472579	tt0312004
nm1472579	tt8337264
nm0105497	tt0377818
nm0105497	tt0117119
nm3060590	tt1639426
nm1378015	tt5982852
nm1378015	tt2621000
nm0005450	tt0245686
nm0005450	tt0114694
nm0005450	tt0437863
nm0005450	tt0120917
nm0074073	tt0089606
nm4007981	tt5748448
nm1571820	tt0463998
nm0164131	tt2097298
nm1320131	tt1502407
nm1320131	tt3531824
nm1320131	tt2350496
nm0872242	tt0243736
nm0872242	tt0443706
nm0872242	tt4572514
nm0872242	tt1767382
nm2257247	tt0798817
nm0913880	tt0119250
nm0913880	tt4262980
nm0913880	tt0100998
nm0913880	tt0490215
nm0511349	tt0232500
nm0511349	tt0132477
nm0950454	tt0120907
nm9531852	tt5834426
nm4723075	tt2082180
nm0181006	tt4781612
nm0181006	tt0106519
nm0181006	tt0119643
nm0181006	tt0256524
nm4851401	tt4330758
nm10508812	tt6803046
nm0435099	tt0110725
nm7567554	tt5001718
nm0659162	tt1620933
nm0659162	tt1010048
nm0659162	tt5982852
nm0488020	tt0133952
nm2379696	tt8960382
nm0000792	tt0111503
nm0000792	tt0242445
nm0000792	tt0306685
nm0026803	tt0090830
nm4231730	tt3802576
nm5976690	tt3622592
nm5976690	tt4270516
nm0855107	tt0093624
nm12499707	tt7019842
nm0635709	tt3077214
nm0635709	tt7130300
nm0635709	tt0377107
nm0635709	tt1266029
nm0541218	tt0278488
nm0541218	tt0333766
nm0541218	tt0367085
nm0004051	tt0332452
nm0004051	tt0290334
nm0004051	tt0268126
nm0184546	tt0124198
nm0184546	tt1748179
nm14564101	tt26736843
nm1735235	tt4273292
nm0071992	tt0035015
nm2469366	tt0871510
nm2576737	tt1010271
nm0407412	tt0100998
nm0407412	tt0080979
nm1085051	tt3371366
nm1085051	tt0892255
nm0828412	tt10548174
nm0828412	tt8079248
nm0828412	tt1010048
nm0828412	tt1790885
nm0807503	tt0114168
nm0807503	tt1139592
nm0807503	tt0263488
nm0807503	tt1704573
nm11366624	tt10083340
nm0028394	tt0156794
nm4081752	tt3149038
nm4081752	tt15083184
nm0400101	tt0114887
nm9851055	tt1261047
nm9851055	tt0400234
nm2459196	tt0383010
nm2459196	tt6269368
nm13065660	tt11686490
nm0129295	tt0110357
nm0632615	tt0466460
nm0837943	tt1291580
nm0837943	tt0397535
nm0837943	tt0212720
nm0837943	tt0824747
nm4384744	tt5742374
nm0005935	tt0112769
nm13318127	tt23736044
nm0080298	tt0109117
nm0421120	tt0443272
nm0421120	tt1485796
nm0421120	tt1135503
nm0421120	tt0117913
nm0852073	tt0476964
nm0453612	tt10208198
nm6920210	tt13669038
nm6920210	tt8242084
nm0867712	tt0098663
nm0352855	tt1112782
nm0352855	tt1043726
nm16921574	tt28510079
nm6915234	tt14824600
nm10509267	tt9196192
nm0099608	tt0028212
nm6420915	tt11394332
nm2125368	tt1772424
nm2125368	tt0825236
nm0001012	tt0064116
nm0001012	tt0056801
nm0001012	tt0083946
nm0001012	tt0057413
nm1048213	tt0407304
nm1048213	tt6212478
nm3887465	tt12299608
nm1118612	tt7160070
nm0449495	tt0084412
nm0002490	tt0480249
nm0002490	tt0115857
nm0002490	tt0770752
nm0002490	tt0114558
nm3894749	tt17076046
nm0370781	tt0044837
nm3913393	tt11563598
nm3913393	tt11286314
nm3913393	tt11858890
nm3913393	tt2935510
nm0043389	tt5121816
nm0043389	tt0247586
nm0209577	tt0097737
nm0209577	tt0050783
nm0179680	tt1034303
nm0179680	tt0379889
nm0179680	tt0151568
nm0179680	tt0485947
nm0716350	tt0499549
nm0716350	tt1630029
nm0716350	tt3371366
nm0716350	tt1981128
nm1502732	tt14966898
nm1502732	tt1316536
nm1502732	tt1270761
nm4051162	tt3177316
nm4051162	tt7339248
nm4051162	tt1598642
nm4051162	tt1971352
nm0409790	tt0254481
nm0409790	tt0234000
nm0409790	tt0109555
nm0077052	tt0968264
nm0077052	tt5431890
nm0641418	tt0250494
nm0641418	tt0112722
nm0641418	tt0181689
nm0113194	tt0248667
nm0113194	tt0255819
nm0912403	tt0126029
nm0912403	tt0298148
nm0912403	tt0413267
nm0912403	tt0120587
nm6103700	tt13087796
nm6103700	tt6763252
nm7476282	tt10314450
nm2612640	tt5635086
nm2612640	tt7983894
nm2612640	tt1226271
nm1139514	tt0364569
nm1139514	tt0365376
nm1139514	tt0260991
nm1139514	tt0310775
nm0640927	tt1907668
nm0640927	tt3640424
nm0640927	tt0118884
nm0640927	tt0104691
nm0136938	tt0069947
nm0136938	tt0040725
nm4918648	tt31434639
nm4918648	tt1591479
nm4918648	tt0369610
nm4918648	tt4560436
nm12520505	tt0887261
nm2110810	tt1335975
nm2110810	tt1472584
nm2110810	tt0865556
nm0118135	tt0071141
nm0451272	tt27510174
nm0451272	tt0488798
nm0451272	tt0242519
nm4490757	tt8946378
nm4490757	tt11564570
nm4490757	tt2527336
nm4490757	tt16304446
nm1141181	tt26446278
nm1141181	tt2179121
nm1141181	tt1167638
nm0027459	tt0396555
nm0027459	tt1449283
nm0027459	tt0120917
nm0027459	tt0120855
nm1534553	tt12838766
nm1534553	tt2025526
nm1534553	tt27802490
nm0081801	tt0460740
nm0081801	tt0241527
nm0081801	tt0295297
nm0757293	tt8178486
nm0433994	tt0184791
nm2933477	tt6443346
nm2933477	tt5535276
nm4948769	tt2882328
nm4948769	tt10309902
nm0224496	tt0117666
nm0224496	tt1263670
nm0224496	tt0144214
nm0224496	tt1704573
nm0161198	tt0288045
nm0753077	tt4846340
nm0753077	tt2304933
nm0107509	tt1517268
nm0107509	tt0790636
nm0107509	tt0758730
nm0107509	tt6513656
nm0865084	tt0305711
nm0865084	tt0479884
nm0865084	tt0213149
nm0865084	tt0107554
nm0426333	tt2224026
nm0426333	tt0327084
nm0426333	tt0120587
nm0426333	tt0892769
nm0970821	tt0344854
nm0970821	tt0386741
nm0970821	tt0314063
nm0926449	tt0373283
nm7997216	tt11851548
nm2602441	tt0861689
nm0611573	tt1185420
nm5938546	tt2125666
nm0411480	tt0318374
nm0411480	tt0110857
nm0148858	tt0061395
nm0148858	tt0047892
nm8142076	tt11127680
nm0592500	tt0091251
nm0698789	tt0308644
nm0475100	tt2057392
nm0475100	tt3387266
nm0017703	tt0377062
nm0017703	tt0056687
nm0017703	tt0059183
nm0017703	tt0100594
nm10067038	tt8739752
nm4228797	tt3717532
nm4228797	tt4618398
nm1999726	tt9218128
nm1999726	tt13287846
nm1999726	tt11214590
nm1999726	tt4244994
nm0694212	tt8236336
nm0694212	tt0765429
nm0318666	tt0243017
nm0318666	tt0381681
nm0857775	tt0164961
nm0322299	tt0048424
nm0322299	tt0036613
nm2219721	tt9764362
nm2219721	tt13650700
nm0128417	tt0110167
nm0128417	tt0115907
nm14616928	tt32730754
nm8672235	tt6333060
nm0462735	tt0085970
nm0462735	tt0452608
nm0462735	tt0213149
nm0470941	tt2106361
nm0470941	tt0120595
nm15401358	tt1660648
nm1736769	tt0864835
nm1736769	tt0373469
nm11995475	tt12519030
nm3126606	tt1430615
nm0114912	tt0078504
nm0369241	tt4209788
nm0773721	tt0064276
nm0773721	tt0077405
nm0773721	tt0067328
nm0165602	tt0120746
nm0165602	tt0232500
nm0165602	tt0113845
nm0165602	tt0098621
nm7286081	tt24517830
nm0213912	tt0119448
nm0903456	tt0114608
nm0903456	tt0955308
nm0903456	tt0245803
nm0394588	tt0072684
nm0394588	tt0044008
nm0394588	tt0056937
nm0411964	tt1931533
nm0411964	tt1024648
nm0411964	tt5027774
nm0411964	tt0265086
nm0005677	tt0044706
nm2610685	tt5789976
nm2827359	tt0450405
nm2827359	tt0815178
nm5199382	tt9845564
nm8858156	tt8178634
nm8858156	tt27922706
nm8858156	tt9637132
nm0661797	tt0164114
nm2189243	tt6679794
nm0270263	tt3606752
nm0270263	tt0910970
nm0270263	tt3606756
nm0270263	tt10298810
nm3529685	tt5462602
nm3529685	tt1055292
nm3529685	tt3014284
nm3529685	tt7734218
nm0268513	tt0048960
nm2361978	tt0892899
nm0279926	tt5537002
nm0279926	tt1663202
nm0279926	tt0478304
nm0279926	tt0469494
nm3111373	tt30645201
nm3111373	tt2005151
nm7156561	tt7725596
nm7156561	tt3495030
nm7156561	tt28102562
nm5492194	tt0056444
nm0559950	tt0082118
nm8801745	tt4882376
nm0001235	tt0395584
nm0001235	tt0093822
nm0001235	tt0099422
nm0001235	tt0114660
nm0933756	tt4873118
nm0933756	tt0208092
nm1674900	tt5960374
nm2973466	tt0865556
nm0668905	tt0944835
nm0668905	tt0120685
nm0001666	tt0045152
nm0001666	tt0119360
nm10867763	tt13238346
nm0788767	tt0361862
nm0788767	tt0120738
nm0788767	tt0119116
nm12413958	tt8239946
nm12413958	tt13510660
nm8504496	tt5912454
nm1699172	tt1282139
nm0678472	tt5501104
nm1645313	tt1454029
nm1645313	tt1193138
nm1645313	tt9620292
nm0492107	tt0240890
nm0492107	tt0379217
nm0141806	tt0064072
nm0141806	tt0057877
nm1117315	tt1183276
nm0757017	tt0116695
nm0757017	tt0462538
nm2687857	tt1055369
nm2687857	tt0887261
nm2687857	tt9731534
nm3161240	tt0139876
nm0295560	tt0449059
nm0295560	tt0208003
nm0452235	tt3411444
nm0452235	tt0443295
nm0101045	tt0115640
nm0948078	tt0093389
nm0948078	tt0107426
nm14039773	tt32298285
nm0407463	tt0397535
nm0407463	tt0087747
nm0407463	tt0089461
nm0407463	tt0091159
nm2676052	tt16311594
nm2676052	tt1745960
nm2676052	tt3829920
nm2676052	tt1483013
nm8377107	tt3562110
nm8377107	tt24517830
nm9233478	tt14993250
nm0083487	tt1033575
nm0911307	tt0058331
nm0911307	tt0066817
nm2110543	tt29808429
nm0660031	tt0095765
nm0307590	tt0088083
nm3569182	tt26625693
nm1013476	tt28607951
nm1013476	tt13453006
nm1013476	tt0251127
nm1013476	tt5649144
nm0775188	tt0076054
nm0870962	tt0115986
nm0870962	tt0117723
nm0142598	tt1385826
nm0142598	tt0443680
nm0142598	tt0117318
nm0142598	tt0483726
nm0613609	tt0047034
nm0613609	tt0120685
nm3092039	tt4387040
nm0428394	tt1327773
nm0428394	tt0074483
nm1371376	tt3775086
nm0319698	tt0814335
nm3770746	tt7456310
nm3770746	tt1925421
nm0002023	tt0112740
nm0002023	tt0104257
nm0002023	tt1270798
nm0002023	tt0099871
nm0599074	tt1715336
nm0599074	tt3754940
nm0458973	tt0116040
nm3770854	tt14849194
nm3770854	tt23561236
nm3770854	tt8629748
nm0456946	tt11909878
nm0456946	tt0090633
nm0456946	tt0264616
nm0431169	tt0051378
nm0431169	tt0040536
nm1720175	tt8948790
nm0766369	tt0076162
nm0766369	tt0158714
nm0020359	tt19864802
nm0020359	tt14109724
nm0020359	tt3704428
nm1399222	tt1173745
nm7186097	tt5354160
nm0925914	tt0047673
nm0925914	tt0126250
nm6172645	tt1305797
nm6172645	tt9260636
nm6172645	tt2302966
nm0004228	tt0842926
nm0004228	tt2479478
nm0004228	tt9619798
nm0004228	tt0116922
nm0885546	tt0075784
nm5146515	tt1865505
nm0160130	tt0040536
nm1772703	tt4061620
nm0241983	tt0381966
nm0141526	tt0086837
nm0141526	tt1190536
nm0319323	tt0104231
nm0440466	tt0120201
nm0440466	tt0337921
nm1177286	tt0942385
nm1177286	tt0374536
nm1342398	tt6304162
nm1342398	tt1392170
nm1342398	tt8790086
nm1342398	tt4084744
nm8522370	tt2358592
nm4027367	tt11116912
nm4027367	tt2395427
nm4027367	tt4630562
nm4027367	tt6523720
nm0067643	tt0082010
nm3557725	tt1465487
nm0942875	tt0303714
nm0942875	tt0100114
nm1969757	tt0468565
nm1969757	tt1136608
nm0372217	tt0102926
nm0372217	tt0118956
nm0372217	tt0376994
nm0372217	tt0289765
nm0904093	tt0389557
nm8642442	tt14592948
nm0842768	tt0174856
nm0791806	tt0282687
nm3599869	tt1754700
nm0267414	tt0422091
nm4340580	tt29808429
nm9195417	tt5867800
nm9195417	tt22170036
nm9195417	tt26903104
nm10267229	tt26458038
nm3315947	tt2935622
nm5687665	tt5074352
nm5687665	tt2461132
nm5687665	tt2356180
nm5687665	tt2372678
nm2612326	tt6966692
nm0001104	tt0111161
nm0001104	tt0120689
nm0001104	tt0884328
nm8597757	tt5690142
nm8597757	tt30798612
nm8597757	tt6264938
nm0893425	tt0047528
nm0005924	tt0080745
nm0005924	tt0070917
nm0005924	tt0075066
nm9983730	tt5729348
nm0876310	tt13664684
nm0876310	tt4727512
nm0876310	tt1705772
nm2482864	tt0780504
nm2482864	tt1974419
nm2482864	tt0862467
nm2482864	tt5052474
nm2518296	tt1016150
nm0293190	tt0103112
nm4523131	tt14153080
nm0462111	tt0033836
nm1921479	tt0976051
nm1921479	tt5311542
nm0288786	tt15791034
nm6056595	tt5726616
nm2676743	tt1128075
nm2676743	tt1474276
nm4738743	tt4618398
nm4738743	tt3717532
nm0113668	tt0086927
nm0113668	tt0089791
nm0805666	tt0091225
nm0805666	tt0095243
nm0805666	tt0099700
nm2777389	tt7557108
nm0488953	tt3170832
nm0488953	tt4154664
nm0488953	tt2370248
nm0488953	tt4154796
nm0588241	tt0088247
nm0588241	tt0078087
nm0588241	tt0096734
nm0588241	tt0114608
nm10285613	tt10295212
nm0058290	tt0015648
nm0956571	tt0068713
nm0848932	tt2431286
nm0848932	tt3661210
nm0848932	tt0864761
nm0848932	tt12262116
nm0629498	tt0080678
nm0629498	tt0093512
nm0629498	tt3371366
nm0629498	tt5867314
nm1639516	tt9243804
nm1639516	tt5715874
nm1639516	tt14257582
nm1639516	tt3224458
nm1014034	tt2203939
nm1014034	tt0426883
nm1014034	tt1078588
nm1014034	tt0332280
nm0840500	tt0235198
nm0838441	tt0098282
nm0818578	tt0085333
nm15608637	tt24082438
nm4927489	tt4919268
nm0657042	tt0411272
nm0657042	tt6857988
nm0035018	tt15654328
nm0065751	tt0120185
nm0065751	tt0122718
nm0065751	tt8106534
nm0065751	tt0286499
nm0156601	tt0089374
nm0156601	tt0068767
nm0156601	tt0111512
nm0156601	tt0091431
nm5643173	tt6692354
nm1031706	tt0292542
nm0551413	tt0087277
nm0551413	tt0068768
nm0551413	tt0098966
nm1547634	tt0373981
nm1547634	tt0430912
nm2946559	tt6257174
nm1690331	tt0388482
nm1690331	tt0492956
nm3314198	tt1935896
nm3176987	tt1019452
nm13099216	tt3420504
nm1234876	tt2121382
nm1234876	tt4995790
nm0485146	tt0013442
nm1617355	tt14867006
nm1617355	tt5580390
nm0060302	tt0092618
nm10676334	tt8332922
nm0004286	tt0796366
nm0004286	tt0379725
nm0004286	tt0181865
nm0004286	tt0765010
nm0172014	tt0080009
nm0144224	tt0093177
nm0144224	tt0137363
nm0144224	tt0096754
nm0144224	tt0119177
nm14944986	tt28066777
nm0001822	tt0072308
nm0001822	tt0118655
nm0001822	tt0295178
nm0001822	tt0057413
nm0970926	tt0119485
nm3825855	tt1663202
nm3825855	tt4385888
nm1551130	tt10954984
nm1551130	tt5503686
nm1551130	tt3107166
nm3584401	tt10655524
nm3770212	tt1925421
nm0167703	tt0120762
nm0167703	tt3152592
nm0167703	tt0377981
nm0167703	tt0100477
nm0325708	tt0286261
nm0883621	tt0190865
nm0883621	tt0416449
nm0883621	tt0203009
nm0430015	tt0076618
nm0784038	tt1051907
nm0784038	tt0116231
nm0784038	tt0252597
nm7378138	tt4382552
nm0800089	tt1175709
nm0800089	tt0186151
nm0800089	tt0076752
nm0189914	tt6878378
nm0189914	tt1253863
nm0189914	tt0381061
nm0189914	tt1951265
nm3231728	tt13029044
nm3231728	tt7550000
nm0178875	tt0758746
nm0178875	tt0442933
nm0178875	tt0486640
nm0178875	tt0338348
nm3892002	tt1630036
nm0118720	tt0118604
nm2010209	tt8781414
nm2010209	tt24950660
nm2010209	tt1126590
nm1017897	tt2125435
nm1017897	tt8721424
nm1017897	tt8695030
nm15480605	tt27719898
nm15480605	tt27051027
nm7796669	tt4169250
nm7796669	tt7721800
nm7796669	tt12735488
nm0126081	tt0090830
nm1269983	tt1126590
nm1418706	tt4550098
nm1418706	tt1070874
nm1418706	tt0401729
nm1418706	tt1532503
nm0007045	tt1366365
nm0007045	tt0443473
nm0007045	tt0213149
nm0622442	tt28996126
nm0622442	tt12003946
nm0622442	tt2304953
nm0622442	tt10374610
nm0733480	tt0029947
nm10443784	tt6820256
nm4480362	tt10399608
nm17019630	tt3566834
nm0579057	tt13066182
nm0579057	tt0497465
nm0579057	tt1605783
nm3034310	tt11083552
nm3034310	tt1517451
nm3034310	tt1489887
nm3034310	tt6288124
nm4130317	tt1567233
nm0389524	tt0343818
nm0389524	tt0240515
nm0389524	tt0808510
nm0389524	tt0313911
nm4037721	tt0974014
nm0541136	tt0851577
nm4752699	tt3716530
nm4752699	tt2762506
nm4752699	tt4645368
nm4752699	tt4048272
nm5063801	tt7391996
nm4112854	tt5571734
nm2939186	tt1063669
nm0202401	tt2058107
nm2799219	tt5074352
nm2500541	tt13069986
nm0159147	tt0213890
nm0159147	tt1182937
nm0159147	tt0420332
nm0159147	tt0112870
nm0182588	tt7126948
nm0538259	tt0119217
nm6761041	tt1881002
nm6761041	tt10986222
nm0945457	tt0127357
nm0449616	tt0337692
nm0252140	tt0112757
nm0252140	tt0111667
nm0660667	tt15398776
nm0660667	tt5950044
nm1556400	tt1213644
nm1556400	tt0799949
nm1556400	tt1073498
nm1556400	tt1666186
nm0167241	tt0046268
nm0167241	tt0046911
nm0632739	tt0068935
nm0632739	tt0077594
nm0341377	tt0372183
nm0341377	tt1489889
nm0341377	tt2179136
nm0436722	tt6543652
nm0436722	tt8633462
nm0436722	tt2718492
nm3561350	tt1725795
nm5320755	tt14138650
nm5320755	tt6722400
nm0204979	tt2937696
nm0204979	tt0120601
nm0204979	tt0449059
nm0204979	tt4622512
nm4599921	tt7392212
nm4599921	tt2375559
nm3355549	tt2591814
nm3355549	tt7236034
nm3355549	tt0983213
nm3355549	tt1839494
nm0580202	tt0062711
nm6146372	tt13651794
nm6146372	tt17527468
nm6146372	tt8893974
nm6146372	tt9071322
nm0280132	tt0249241
nm0280132	tt0092593
nm0304398	tt0437800
nm0304398	tt0371746
nm0304398	tt0185431
nm0304398	tt0305224
nm2303094	tt0292963
nm1281191	tt2139555
nm1281191	tt0443465
nm1281191	tt13186604
nm1281191	tt11024272
nm0394642	tt0069768
nm0852316	tt0098724
nm0552255	tt0126886
nm1535594	tt2948356
nm1535594	tt0815236
nm1535594	tt0425061
nm1535594	tt1046163
nm3571017	tt5111874
nm0496819	tt0059742
nm0496819	tt0056687
nm2275000	tt7475578
nm5927797	tt14513804
nm5927797	tt9115530
nm2593874	tt17076046
nm2593874	tt1714209
nm2593874	tt9243804
nm2593874	tt0970179
nm0462525	tt0369735
nm0462525	tt4824302
nm0462525	tt0110989
nm1840093	tt4633694
nm1840093	tt5177120
nm1840093	tt2024544
nm1840093	tt1255953
nm2907059	tt4964788
nm2907059	tt5862312
nm0521011	tt0085970
nm1473159	tt0988595
nm0705365	tt1454029
nm0705365	tt0304141
nm0705365	tt0241527
nm0705365	tt2120120
nm5414053	tt2567712
nm1079798	tt2235779
nm0588918	tt0054167
nm0588918	tt0057413
nm1547283	tt7451284
nm7418825	tt16419074
nm0654167	tt9608818
nm1162030	tt0428870
nm1162030	tt1527793
nm0443855	tt7488208
nm0443855	tt0101414
nm0443855	tt0120855
nm0443855	tt0398286
nm3248988	tt1833673
nm0297843	tt0051808
nm0297843	tt0055630
nm0297843	tt0057565
nm0196119	tt0058331
nm0196119	tt0048280
nm0196119	tt0066817
nm0196119	tt0053285
nm11651701	tt9351980
nm0000862	tt0120632
nm0000862	tt2042568
nm0000862	tt1130884
nm0000862	tt0097722
nm1822939	tt6133466
nm1822939	tt0929632
nm0005463	tt0118928
nm0005463	tt0116922
nm0005463	tt0246989
nm0827294	tt0105643
nm0640721	tt0115697
nm0640721	tt1399103
nm0640721	tt0124298
nm0640721	tt1655442
nm0258431	tt0276751
nm0258431	tt0480242
nm0012280	tt0095801
nm1492999	tt0339291
nm0164626	tt1515091
nm0006009	tt0090837
nm0769070	tt0058335
nm0637250	tt0103064
nm0637250	tt0111503
nm0637250	tt0115571
nm0637250	tt0091059
nm0031750	tt1650554
nm2318603	tt1527788
nm3852131	tt3387542
nm1058798	tt0477139
nm1093039	tt12908150
nm1093039	tt5606664
nm10261738	tt8310474
nm0014161	tt0765443
nm0014161	tt1275863
nm9980137	tt14088510
nm1401737	tt14145426
nm2365811	tt8244784
nm2365811	tt9777666
nm2365811	tt2452244
nm13564858	tt14114802
nm0910947	tt0109424
nm0910947	tt0212712
nm0910947	tt0208988
nm0466697	tt3560686
nm1201489	tt0259711
nm1201489	tt0181875
nm1201489	tt0251127
nm1201489	tt0368709
nm0828731	tt0119731
nm0828731	tt0087332
nm0828731	tt0242423
nm0828731	tt0096734
nm0673608	tt0243736
nm2300814	tt14715170
nm0371770	tt0048380
nm0371770	tt0059742
nm0371770	tt0058586
nm2765935	tt18259086
nm0168918	tt0099739
nm0168918	tt0105793
nm0168918	tt0309698
nm0308110	tt0787475
nm0308110	tt0088323
nm5256327	tt7668870
nm5256327	tt8633478
nm5256327	tt10855768
nm1109880	tt0454824
nm1109880	tt0337103
nm1109880	tt0314063
nm0324658	tt3460252
nm0324658	tt1424381
nm0324658	tt1853728
nm0471854	tt0042530
nm2167445	tt2459156
nm0002149	tt0044672
nm0829181	tt1229238
nm0862875	tt0067824
nm0862875	tt0068767
nm0004456	tt0204946
nm0004456	tt0292644
nm0004456	tt0119360
nm2542146	tt7638348
nm2542146	tt22939186
nm2542146	tt4463816
nm2542146	tt1340094
nm7447307	tt1666185
nm0397322	tt4648786
nm0397322	tt0210945
nm0397322	tt0248667
nm0030194	tt0042593
nm10500801	tt31434639
